2026/08/29 05:33:42.170, 0, NVIDIA A100-SXM4-40GB, 0, 40960, 0
2026/08/29 05:33:43.180, 0, NVIDIA A100-SXM4-40GB, 0, 40960, 0
2026/08/29 05:33:44.186, 0, NVIDIA A100-SXM4-40GB, 9765, 40960, 10
2026/08/29 05:33:45.186, 0, NVIDIA A100-SXM4-40GB, 18843, 40960, 10
2026/08/29 05:33:46.187, 0, NVIDIA A100-SXM4-40GB, 18979, 40960, 94
2026/08/29 05:33:47.187, 0, NVIDIA A100-SXM4-40GB, 18979, 40960, 96
2026/08/29 05:33:48.188, 0, NVIDIA A100-SXM4-40GB, 18979, 40960, 98
2026/08/29 05:33:49.188, 0, NVIDIA A100-SXM4-40GB, 18979, 40960, 97
2026/08/29 05:33:50.188, 0, NVIDIA A100-SXM4-40GB, 18979, 40960, 98
2026/08/29 05:33:51.192, 0, NVIDIA A100-SXM4-40GB, 18979, 40960, 98
2026/08/29 05:33:52.192, 0, NVIDIA A100-SXM4-40GB, 20313, 40960, 23
2026/08/29 05:33:53.192, 0, NVIDIA A100-SXM4-40GB, 0, 40960, 100
2026/08/29 05:33:54.192, 0, NVIDIA A100-SXM4-40GB, 0, 40960, 0
2026/08/29 05:33:55.194, 0, NVIDIA A100-SXM4-40GB, 0, 40960, 0
2026/08/29 05:33:56.195, 0, NVIDIA A100-SXM4-40GB, 0, 40960, 0
2026/08/29 05:33:57.195, 0, NVIDIA A100-SXM4-40GB, 0, 40960, 0
2026/08/29 05:33:58.195, 0, NVIDIA A100-SXM4-40GB, 0, 40960, 0
2026/08/29 05:33:59.196, 0, NVIDIA A100-SXM4-40GB, 0, 40960, 0
2026/08/29 05:34:00.198, 0, NVIDIA A100-SXM4-40GB, 0, 40960, 0
2026/08/29 05:34:01.205, 0, NVIDIA A100-SXM4-40GB, 0, 40960, 0
2026/08/29 05:34:02.206, 0, NVIDIA A100-SXM4-40GB, 0, 40960, 0
2026/08/29 05:34:03.207, 0, NVIDIA A100-SXM4-40GB, 0, 40960, 0
2026/08/29 05:34:04.207, 0, NVIDIA A100-SXM4-40GB, 0, 40960, 0
2026/08/29 05:34:05.207, 0, NVIDIA A100-SXM4-40GB, 0, 40960, 0
2026/08/29 05:34:06.207, 0, NVIDIA A100-SXM4-40GB, 0, 40960, 0
2026/08/29 05:34:07.209, 0, NVIDIA A100-SXM4-40GB, 0, 40960, 0
2026/08/29 05:34:08.209, 0, NVIDIA A100-SXM4-40GB, 0, 40960, 0
2026/08/29 05:34:09.211, 0, NVIDIA A100-SXM4-40GB, 0, 40960, 0
2026/08/29 05:34:10.211, 0, NVIDIA A100-SXM4-40GB, 0, 40960, 0
2026/08/29 05:34:11.211, 0, NVIDIA A100-SXM4-40GB, 0, 40960, 0
2026/08/29 05:34:12.211, 0, NVIDIA A100-SXM4-40GB, 0, 40960, 0
2026/08/29 05:34:13.211, 0, NVIDIA A100-SXM4-40GB, 0, 40960, 0
2026/08/29 05:34:14.212, 0, NVIDIA A100-SXM4-40GB, 0, 40960, 0
2026/08/29 05:34:15.213, 0, NVIDIA A100-SXM4-40GB, 0, 40960, 0
2026/08/29 05:34:16.213, 0, NVIDIA A100-SXM4-40GB, 0, 40960, 0
2026/08/29 05:34:17.213, 0, NVIDIA A100-SXM4-40GB, 0, 40960, 0
2026/08/29 05:34:18.214, 0, NVIDIA A100-SXM4-40GB, 0, 40960, 0
2026/08/29 05:34:19.214, 0, NVIDIA A100-SXM4-40GB, 0, 40960, 0
2026/08/29 05:34:20.215, 0, NVIDIA A100-SXM4-40GB, 0, 40960, 0
2026/08/29 05:34:21.216, 0, NVIDIA A100-SXM4-40GB, 0, 40960, 0
2026/08/29 05:34:22.218, 0, NVIDIA A100-SXM4-40GB, 0, 40960, 0
2026/08/29 05:34:23.218, 0, NVIDIA A100-SXM4-40GB, 0, 40960, 0
2026/08/29 05:34:24.218, 0, NVIDIA A100-SXM4-40GB, 0, 40960, 0
2026/08/29 05:34:25.218, 0, NVIDIA A100-SXM4-40GB, 0, 40960, 0
2026/08/29 05:34:26.220, 0, NVIDIA A100-SXM4-40GB, 0, 40960, 0
2026/08/29 05:34:27.220, 0, NVIDIA A100-SXM4-40GB, 0, 40960, 0
2026/08/29 05:34:28.221, 0, NVIDIA A100-SXM4-40GB, 0, 40960, 0
2026/08/29 05:34:29.221, 0, NVIDIA A100-SXM4-40GB, 0, 40960, 0
2026/08/29 05:34:30.221, 0, NVIDIA A100-SXM4-40GB, 0, 40960, 0
2026/08/29 05:34:31.223, 0, NVIDIA A100-SXM4-40GB, 0, 40960, 0
2026/08/29 05:34:32.224, 0, NVIDIA A100-SXM4-40GB, 0, 40960, 0
2026/08/29 05:34:33.225, 0, NVIDIA A100-SXM4-40GB, 0, 40960, 0
2026/08/29 05:34:34.226, 0, NVIDIA A100-SXM4-40GB, 0, 40960, 0
2026/08/29 05:34:35.226, 0, NVIDIA A100-SXM4-40GB, 0, 40960, 0
2026/08/29 05:34:36.227, 0, NVIDIA A100-SXM4-40GB, 0, 40960, 0
2026/08/29 05:34:37.228, 0, NVIDIA A100-SXM4-40GB, 0, 40960, 0
2026/08/29 05:34:38.229, 0, NVIDIA A100-SXM4-40GB, 0, 40960, 0
2026/08/29 05:34:39.229, 0, NVIDIA A100-SXM4-40GB, 0, 40960, 0
2026/08/29 05:34:40.230, 0, NVIDIA A100-SXM4-40GB, 0, 40960, 0
2026/08/29 05:34:41.230, 0, NVIDIA A100-SXM4-40GB, 0, 40960, 0
2026/08/29 05:34:42.230, 0, NVIDIA A100-SXM4-40GB, 0, 40960, 0
2026/08/29 05:34:43.231, 0, NVIDIA A100-SXM4-40GB, 0, 40960, 0
2026/08/29 05:34:44.231, 0, NVIDIA A100-SXM4-40GB, 0, 40960, 0
2026/08/29 05:34:45.232, 0, NVIDIA A100-SXM4-40GB, 0, 40960, 0
2026/08/29 05:34:46.232, 0, NVIDIA A100-SXM4-40GB, 0, 40960, 0
2026/08/29 05:34:47.233, 0, NVIDIA A100-SXM4-40GB, 0, 40960, 0
2026/08/29 05:34:48.233, 0, NVIDIA A100-SXM4-40GB, 0, 40960, 0
2026/08/29 05:34:49.233, 0, NVIDIA A100-SXM4-40GB, 0, 40960, 0
2026/08/29 05:34:50.234, 0, NVIDIA A100-SXM4-40GB, 0, 40960, 0
2026/08/29 05:34:51.235, 0, NVIDIA A100-SXM4-40GB, 0, 40960, 0
2026/08/29 05:34:52.236, 0, NVIDIA A100-SXM4-40GB, 0, 40960, 0
2026/08/29 05:34:53.236, 0, NVIDIA A100-SXM4-40GB, 0, 40960, 0
2026/08/29 05:34:54.237, 0, NVIDIA A100-SXM4-40GB, 0, 40960, 0
2026/08/29 05:34:55.238, 0, NVIDIA A100-SXM4-40GB, 0, 40960, 0
2026/08/29 05:34:56.239, 0, NVIDIA A100-SXM4-40GB, 0, 40960, 0
2026/08/29 05:34:57.239, 0, NVIDIA A100-SXM4-40GB, 0, 40960, 0
2026/08/29 05:34:58.240, 0, NVIDIA A100-SXM4-40GB, 0, 40960, 0
2026/08/29 05:34:59.240, 0, NVIDIA A100-SXM4-40GB, 0, 40960, 0
2026/08/29 05:35:00.240, 0, NVIDIA A100-SXM4-40GB, 0, 40960, 0
2026/08/29 05:35:01.240, 0, NVIDIA A100-SXM4-40GB, 0, 40960, 0
2026/08/29 05:35:02.242, 0, NVIDIA A100-SXM4-40GB, 0, 40960, 0
2026/08/29 05:35:03.243, 0, NVIDIA A100-SXM4-40GB, 0, 40960, 0
2026/08/29 05:35:04.243, 0, NVIDIA A100-SXM4-40GB, 0, 40960, 0
2026/08/29 05:35:05.244, 0, NVIDIA A100-SXM4-40GB, 0, 40960, 0
2026/08/29 05:35:06.244, 0, NVIDIA A100-SXM4-40GB, 0, 40960, 0
2026/08/29 05:35:07.245, 0, NVIDIA A100-SXM4-40GB, 0, 40960, 0
2026/08/29 05:35:08.246, 0, NVIDIA A100-SXM4-40GB, 0, 40960, 0
2026/08/29 05:35:09.248, 0, NVIDIA A100-SXM4-40GB, 0, 40960, 0
2026/08/29 05:35:10.248, 0, NVIDIA A100-SXM4-40GB, 0, 40960, 0
2026/08/29 05:35:11.248, 0, NVIDIA A100-SXM4-40GB, 0, 40960, 0
2026/08/29 05:35:12.248, 0, NVIDIA A100-SXM4-40GB, 0, 40960, 0
2026/08/29 05:35:13.248, 0, NVIDIA A100-SXM4-40GB, 0, 40960, 0
2026/08/29 05:35:14.249, 0, NVIDIA A100-SXM4-40GB, 0, 40960, 0
2026/08/29 05:35:15.250, 0, NVIDIA A100-SXM4-40GB, 0, 40960, 0
