axis_tau,coordinate_time,resolution,record,variable,term,abs_max,value,rho,z,rhs_difference,geometric_difference,trace_difference,nonlinear_difference,lie_difference,hessian_difference,ricci_tensor_difference,trace_lapse_difference,trace_ricci_difference
0.0,0.0,128,Z4C_AXIS_RHS_PHASE_DIAGNOSTIC,z4c_By,,,,0,0,,,,,,,,,
0.0,0.0,128,Z4C_AXIS_RHS_PHASE_DIAGNOSTIC,z4c_Bz,,,,0,0,,,,,,,,,
0.0,0.0,128,Z4C_AXIS_TERM_POINT_DIAGNOSTIC,,A_geometric_xx,,-6.4508373174865649e-11,0,0,,,,,,,,,
0.0,0.0,128,Z4C_AXIS_TERM_POINT_DIAGNOSTIC,,A_geometric_xy,,-8.5454813211683447e-16,0,0,,,,,,,,,
0.0,0.0,128,Z4C_AXIS_TERM_POINT_DIAGNOSTIC,,A_geometric_xz,,0,0,0,,,,,,,,,
0.0,0.0,128,Z4C_AXIS_TERM_POINT_DIAGNOSTIC,,A_geometric_yy,,1.0287504206410747e-09,0,0,,,,,,,,,
0.0,0.0,128,Z4C_AXIS_TERM_POINT_DIAGNOSTIC,,A_geometric_yz,,0,0,0,,,,,,,,,
0.0,0.0,128,Z4C_AXIS_TERM_POINT_DIAGNOSTIC,,A_geometric_zz,,-6.4508373174865649e-11,0,0,,,,,,,,,
0.0,0.0,128,Z4C_AXIS_TERM_POINT_DIAGNOSTIC,,A_trace_xx,,-2.9991122485749082e-10,0,0,,,,,,,,,
0.0,0.0,128,Z4C_AXIS_TERM_POINT_DIAGNOSTIC,,A_trace_xy,,-0,0,0,,,,,,,,,
0.0,0.0,128,Z4C_AXIS_TERM_POINT_DIAGNOSTIC,,A_trace_xz,,-0,0,0,,,,,,,,,
0.0,0.0,128,Z4C_AXIS_TERM_POINT_DIAGNOSTIC,,A_trace_yy,,-2.9991122485749082e-10,0,0,,,,,,,,,
0.0,0.0,128,Z4C_AXIS_TERM_POINT_DIAGNOSTIC,,A_trace_yz,,-0,0,0,,,,,,,,,
0.0,0.0,128,Z4C_AXIS_TERM_POINT_DIAGNOSTIC,,A_trace_zz,,-2.9991122485749082e-10,0,0,,,,,,,,,
0.0,0.0,128,Z4C_AXIS_TERM_POINT_DIAGNOSTIC,,A_nonlinear_xx,,0,0,0,,,,,,,,,
0.0,0.0,128,Z4C_AXIS_TERM_POINT_DIAGNOSTIC,,A_nonlinear_xy,,0,0,0,,,,,,,,,
0.0,0.0,128,Z4C_AXIS_TERM_POINT_DIAGNOSTIC,,A_nonlinear_xz,,0,0,0,,,,,,,,,
0.0,0.0,128,Z4C_AXIS_TERM_POINT_DIAGNOSTIC,,A_nonlinear_yy,,0,0,0,,,,,,,,,
0.0,0.0,128,Z4C_AXIS_TERM_POINT_DIAGNOSTIC,,A_nonlinear_yz,,0,0,0,,,,,,,,,
0.0,0.0,128,Z4C_AXIS_TERM_POINT_DIAGNOSTIC,,A_nonlinear_zz,,0,0,0,,,,,,,,,
0.0,0.0,128,Z4C_AXIS_TERM_POINT_DIAGNOSTIC,,A_lie_xx,,0,0,0,,,,,,,,,
0.0,0.0,128,Z4C_AXIS_TERM_POINT_DIAGNOSTIC,,A_lie_xy,,0,0,0,,,,,,,,,
0.0,0.0,128,Z4C_AXIS_TERM_POINT_DIAGNOSTIC,,A_lie_xz,,0,0,0,,,,,,,,,
0.0,0.0,128,Z4C_AXIS_TERM_POINT_DIAGNOSTIC,,A_lie_yy,,0,0,0,,,,,,,,,
0.0,0.0,128,Z4C_AXIS_TERM_POINT_DIAGNOSTIC,,A_lie_yz,,0,0,0,,,,,,,,,
0.0,0.0,128,Z4C_AXIS_TERM_POINT_DIAGNOSTIC,,A_lie_zz,,0,0,0,,,,,,,,,
0.0,0.0,128,Z4C_AXIS_TERM_POINT_DIAGNOSTIC,,Gamma_divergence_x,,0,0,0,,,,,,,,,
0.0,0.0,128,Z4C_AXIS_TERM_POINT_DIAGNOSTIC,,Gamma_divergence_y,,0,0,0,,,,,,,,,
0.0,0.0,128,Z4C_AXIS_TERM_POINT_DIAGNOSTIC,,Gamma_divergence_z,,0,0,0,,,,,,,,,
0.0,0.0,128,Z4C_AXIS_TERM_POINT_DIAGNOSTIC,,Gamma_lie_x,,0,0,0,,,,,,,,,
0.0,0.0,128,Z4C_AXIS_TERM_POINT_DIAGNOSTIC,,Gamma_lie_y,,0,0,0,,,,,,,,,
0.0,0.0,128,Z4C_AXIS_TERM_POINT_DIAGNOSTIC,,Gamma_lie_z,,0,0,0,,,,,,,,,
0.0,0.0,128,Z4C_AXIS_TERM_POINT_DIAGNOSTIC,,Gamma_damping_x,,0,0,0,,,,,,,,,
0.0,0.0,128,Z4C_AXIS_TERM_POINT_DIAGNOSTIC,,Gamma_damping_y,,-0,0,0,,,,,,,,,
0.0,0.0,128,Z4C_AXIS_TERM_POINT_DIAGNOSTIC,,Gamma_damping_z,,-0,0,0,,,,,,,,,
0.0,0.0,128,Z4C_AXIS_TERM_POINT_DIAGNOSTIC,,Gamma_lapse_gradient_x,,0,0,0,,,,,,,,,
0.0,0.0,128,Z4C_AXIS_TERM_POINT_DIAGNOSTIC,,Gamma_lapse_gradient_y,,0,0,0,,,,,,,,,
0.0,0.0,128,Z4C_AXIS_TERM_POINT_DIAGNOSTIC,,Gamma_lapse_gradient_z,,0,0,0,,,,,,,,,
0.0,0.0,128,Z4C_AXIS_TERM_POINT_DIAGNOSTIC,,A_hessian_xx,,0.0021137291072361279,0,0,,,,,,,,,
0.0,0.0,128,Z4C_AXIS_TERM_POINT_DIAGNOSTIC,,A_hessian_xy,,-3.8572526691398425e-16,0,0,,,,,,,,,
0.0,0.0,128,Z4C_AXIS_TERM_POINT_DIAGNOSTIC,,A_hessian_xz,,-0,0,0,,,,,,,,,
0.0,0.0,128,Z4C_AXIS_TERM_POINT_DIAGNOSTIC,,A_hessian_yy,,-0.004227457803161078,0,0,,,,,,,,,
0.0,0.0,128,Z4C_AXIS_TERM_POINT_DIAGNOSTIC,,A_hessian_yz,,-0,0,0,,,,,,,,,
0.0,0.0,128,Z4C_AXIS_TERM_POINT_DIAGNOSTIC,,A_hessian_zz,,0.0021137291072361279,0,0,,,,,,,,,
0.0,0.0,128,Z4C_AXIS_TERM_POINT_DIAGNOSTIC,,A_ricci_tensor_xx,,-0.002113729171744501,0,0,,,,,,,,,
0.0,0.0,128,Z4C_AXIS_TERM_POINT_DIAGNOSTIC,,A_ricci_tensor_xy,,-4.6882286520285023e-16,0,0,,,,,,,,,
0.0,0.0,128,Z4C_AXIS_TERM_POINT_DIAGNOSTIC,,A_ricci_tensor_xz,,0,0,0,,,,,,,,,
0.0,0.0,128,Z4C_AXIS_TERM_POINT_DIAGNOSTIC,,A_ricci_tensor_yy,,0.0042274588319114988,0,0,,,,,,,,,
0.0,0.0,128,Z4C_AXIS_TERM_POINT_DIAGNOSTIC,,A_ricci_tensor_yz,,0,0,0,,,,,,,,,
0.0,0.0,128,Z4C_AXIS_TERM_POINT_DIAGNOSTIC,,A_ricci_tensor_zz,,-0.002113729171744501,0,0,,,,,,,,,
0.0,0.0,128,Z4C_AXIS_TERM_POINT_DIAGNOSTIC,,A_trace_lapse_xx,,-1.3710372590468203e-10,0,0,,,,,,,,,
0.0,0.0,128,Z4C_AXIS_TERM_POINT_DIAGNOSTIC,,A_trace_lapse_xy,,-0,0,0,,,,,,,,,
0.0,0.0,128,Z4C_AXIS_TERM_POINT_DIAGNOSTIC,,A_trace_lapse_xz,,-0,0,0,,,,,,,,,
0.0,0.0,128,Z4C_AXIS_TERM_POINT_DIAGNOSTIC,,A_trace_lapse_yy,,-1.3710372590468203e-10,0,0,,,,,,,,,
0.0,0.0,128,Z4C_AXIS_TERM_POINT_DIAGNOSTIC,,A_trace_lapse_yz,,-0,0,0,,,,,,,,,
0.0,0.0,128,Z4C_AXIS_TERM_POINT_DIAGNOSTIC,,A_trace_lapse_zz,,-1.3710372590468203e-10,0,0,,,,,,,,,
0.0,0.0,128,Z4C_AXIS_TERM_POINT_DIAGNOSTIC,,A_trace_ricci_xx,,-1.6280749895280877e-10,0,0,,,,,,,,,
0.0,0.0,128,Z4C_AXIS_TERM_POINT_DIAGNOSTIC,,A_trace_ricci_xy,,-0,0,0,,,,,,,,,
0.0,0.0,128,Z4C_AXIS_TERM_POINT_DIAGNOSTIC,,A_trace_ricci_xz,,-0,0,0,,,,,,,,,
0.0,0.0,128,Z4C_AXIS_TERM_POINT_DIAGNOSTIC,,A_trace_ricci_yy,,-1.6280749895280877e-10,0,0,,,,,,,,,
0.0,0.0,128,Z4C_AXIS_TERM_POINT_DIAGNOSTIC,,A_trace_ricci_yz,,-0,0,0,,,,,,,,,
0.0,0.0,128,Z4C_AXIS_TERM_POINT_DIAGNOSTIC,,A_trace_ricci_zz,,-1.6280749895280877e-10,0,0,,,,,,,,,
0.0,0.0,128,Z4C_AXIS_TERM_POINT_DIAGNOSTIC,,Gamma_advective_x,,0,0,0,,,,,,,,,
0.0,0.0,128,Z4C_AXIS_TERM_POINT_DIAGNOSTIC,,Gamma_advective_y,,0,0,0,,,,,,,,,
0.0,0.0,128,Z4C_AXIS_TERM_POINT_DIAGNOSTIC,,Gamma_advective_z,,0,0,0,,,,,,,,,
0.0,0.0,128,Z4C_AXIS_TERM_POINT_DIAGNOSTIC,,Gamma_expansion_x,,0,0,0,,,,,,,,,
0.0,0.0,128,Z4C_AXIS_TERM_POINT_DIAGNOSTIC,,Gamma_expansion_y,,0,0,0,,,,,,,,,
0.0,0.0,128,Z4C_AXIS_TERM_POINT_DIAGNOSTIC,,Gamma_expansion_z,,0,0,0,,,,,,,,,
0.0,0.0,128,Z4C_AXIS_TERM_POINT_DIAGNOSTIC,,Gamma_ddiv_x,,0,0,0,,,,,,,,,
0.0,0.0,128,Z4C_AXIS_TERM_POINT_DIAGNOSTIC,,Gamma_ddiv_y,,0,0,0,,,,,,,,,
0.0,0.0,128,Z4C_AXIS_TERM_POINT_DIAGNOSTIC,,Gamma_ddiv_z,,0,0,0,,,,,,,,,
0.0,0.0,128,Z4C_AXIS_TERM_POINT_DIAGNOSTIC,,Gamma_contraction_x,,0,0,0,,,,,,,,,
0.0,0.0,128,Z4C_AXIS_TERM_POINT_DIAGNOSTIC,,Gamma_contraction_y,,0,0,0,,,,,,,,,
0.0,0.0,128,Z4C_AXIS_TERM_POINT_DIAGNOSTIC,,Gamma_contraction_z,,0,0,0,,,,,,,,,
0.0,0.0,128,Z4C_AXIS_TERM_POINT_DIAGNOSTIC,,Gamma_second_x,,0,0,0,,,,,,,,,
0.0,0.0,128,Z4C_AXIS_TERM_POINT_DIAGNOSTIC,,Gamma_second_y,,0,0,0,,,,,,,,,
0.0,0.0,128,Z4C_AXIS_TERM_POINT_DIAGNOSTIC,,Gamma_second_z,,0,0,0,,,,,,,,,
0.0,0.0,128,Z4C_RHS_TERM_DIAGNOSTIC,,A_geometric_xx,0.39409171667711962,-0.39409171667711962,5.25,0,,,,,,,,,
0.0,0.0,128,Z4C_RHS_TERM_DIAGNOSTIC,,A_geometric_xy,0.070205175761307706,-0.070205175761307706,4.625,-0.625,,,,,,,,,
0.0,0.0,128,Z4C_RHS_TERM_DIAGNOSTIC,,A_geometric_xz,0,0,16,16,,,,,,,,,
0.0,0.0,128,Z4C_RHS_TERM_DIAGNOSTIC,,A_geometric_yy,0.39586978062398154,-0.39586978062398154,5.25,0,,,,,,,,,
0.0,0.0,128,Z4C_RHS_TERM_DIAGNOSTIC,,A_geometric_yz,0,0,16,16,,,,,,,,,
0.0,0.0,128,Z4C_RHS_TERM_DIAGNOSTIC,,A_geometric_zz,4.4866720152448005,4.4866720152448005,5.25,0,,,,,,,,,
0.0,0.0,128,Z4C_RHS_TERM_DIAGNOSTIC,,A_trace_xx,0.13216909676662603,0.13216909676662603,5.25,0,,,,,,,,,
0.0,0.0,128,Z4C_RHS_TERM_DIAGNOSTIC,,A_trace_xy,0,-0,16,16,,,,,,,,,
0.0,0.0,128,Z4C_RHS_TERM_DIAGNOSTIC,,A_trace_xz,0,-0,16,16,,,,,,,,,
0.0,0.0,128,Z4C_RHS_TERM_DIAGNOSTIC,,A_trace_yy,0.13216909676662603,0.13216909676662603,5.25,0,,,,,,,,,
0.0,0.0,128,Z4C_RHS_TERM_DIAGNOSTIC,,A_trace_yz,0,-0,16,16,,,,,,,,,
0.0,0.0,128,Z4C_RHS_TERM_DIAGNOSTIC,,A_trace_zz,1.5071624021068342,1.5071624021068342,5.25,0,,,,,,,,,
0.0,0.0,128,Z4C_RHS_TERM_DIAGNOSTIC,,A_nonlinear_xx,0,0,16,16,,,,,,,,,
0.0,0.0,128,Z4C_RHS_TERM_DIAGNOSTIC,,A_nonlinear_xy,0,0,16,16,,,,,,,,,
0.0,0.0,128,Z4C_RHS_TERM_DIAGNOSTIC,,A_nonlinear_xz,0,0,16,16,,,,,,,,,
0.0,0.0,128,Z4C_RHS_TERM_DIAGNOSTIC,,A_nonlinear_yy,0,0,16,16,,,,,,,,,
0.0,0.0,128,Z4C_RHS_TERM_DIAGNOSTIC,,A_nonlinear_yz,0,0,16,16,,,,,,,,,
0.0,0.0,128,Z4C_RHS_TERM_DIAGNOSTIC,,A_nonlinear_zz,0,0,16,16,,,,,,,,,
0.0,0.0,128,Z4C_RHS_TERM_DIAGNOSTIC,,A_lie_xx,0,0,16,16,,,,,,,,,
0.0,0.0,128,Z4C_RHS_TERM_DIAGNOSTIC,,A_lie_xy,0,0,16,16,,,,,,,,,
0.0,0.0,128,Z4C_RHS_TERM_DIAGNOSTIC,,A_lie_xz,0,0,16,16,,,,,,,,,
0.0,0.0,128,Z4C_RHS_TERM_DIAGNOSTIC,,A_lie_yy,0,0,16,16,,,,,,,,,
0.0,0.0,128,Z4C_RHS_TERM_DIAGNOSTIC,,A_lie_yz,0,0,16,16,,,,,,,,,
0.0,0.0,128,Z4C_RHS_TERM_DIAGNOSTIC,,A_lie_zz,0,0,16,16,,,,,,,,,
0.0,0.0,128,Z4C_RHS_TERM_DIAGNOSTIC,,Gamma_divergence_x,0,0,16,16,,,,,,,,,
0.0,0.0,128,Z4C_RHS_TERM_DIAGNOSTIC,,Gamma_divergence_y,0,0,16,16,,,,,,,,,
0.0,0.0,128,Z4C_RHS_TERM_DIAGNOSTIC,,Gamma_divergence_z,0,0,16,16,,,,,,,,,
0.0,0.0,128,Z4C_RHS_TERM_DIAGNOSTIC,,Gamma_lie_x,0,0,16,16,,,,,,,,,
0.0,0.0,128,Z4C_RHS_TERM_DIAGNOSTIC,,Gamma_lie_y,0,0,16,16,,,,,,,,,
0.0,0.0,128,Z4C_RHS_TERM_DIAGNOSTIC,,Gamma_lie_z,0,0,16,16,,,,,,,,,
0.0,0.0,128,Z4C_RHS_TERM_DIAGNOSTIC,,Gamma_damping_x,0,-0,16,16,,,,,,,,,
0.0,0.0,128,Z4C_RHS_TERM_DIAGNOSTIC,,Gamma_damping_y,0,-0,16,16,,,,,,,,,
0.0,0.0,128,Z4C_RHS_TERM_DIAGNOSTIC,,Gamma_damping_z,0,-0,16,16,,,,,,,,,
0.0,0.0,128,Z4C_RHS_TERM_DIAGNOSTIC,,Gamma_lapse_gradient_x,0,0,16,16,,,,,,,,,
0.0,0.0,128,Z4C_RHS_TERM_DIAGNOSTIC,,Gamma_lapse_gradient_y,0,0,16,16,,,,,,,,,
0.0,0.0,128,Z4C_RHS_TERM_DIAGNOSTIC,,Gamma_lapse_gradient_z,0,0,16,16,,,,,,,,,
0.0,0.0,128,Z4C_RHS_TERM_DIAGNOSTIC,,A_hessian_xx,0.20762241759826919,-0.20762241759826919,5.25,-0.375,,,,,,,,,
0.0,0.0,128,Z4C_RHS_TERM_DIAGNOSTIC,,A_hessian_xy,0.11195681081322185,0.11195681081322185,6,0.75,,,,,,,,,
0.0,0.0,128,Z4C_RHS_TERM_DIAGNOSTIC,,A_hessian_xz,0,-0,16,16,,,,,,,,,
0.0,0.0,128,Z4C_RHS_TERM_DIAGNOSTIC,,A_hessian_yy,0.21911984294585948,-0.21911984294585948,5.75,0,,,,,,,,,
0.0,0.0,128,Z4C_RHS_TERM_DIAGNOSTIC,,A_hessian_yz,0,-0,16,16,,,,,,,,,
0.0,0.0,128,Z4C_RHS_TERM_DIAGNOSTIC,,A_hessian_zz,0.27710401046103644,0.27710401046103644,4.625,0,,,,,,,,,
0.0,0.0,128,Z4C_RHS_TERM_DIAGNOSTIC,,A_ricci_tensor_xx,0.20569381281330185,-0.20569381281330185,5.625,0,,,,,,,,,
0.0,0.0,128,Z4C_RHS_TERM_DIAGNOSTIC,,A_ricci_tensor_xy,0.15599657483760315,-0.15599657483760315,4.625,-0.625,,,,,,,,,
0.0,0.0,128,Z4C_RHS_TERM_DIAGNOSTIC,,A_ricci_tensor_xz,0,0,16,16,,,,,,,,,
0.0,0.0,128,Z4C_RHS_TERM_DIAGNOSTIC,,A_ricci_tensor_yy,0.20913772052347454,-0.20913772052347454,5.25,0.375,,,,,,,,,
0.0,0.0,128,Z4C_RHS_TERM_DIAGNOSTIC,,A_ricci_tensor_yz,0,0,16,16,,,,,,,,,
0.0,0.0,128,Z4C_RHS_TERM_DIAGNOSTIC,,A_ricci_tensor_zz,4.4982216045093955,4.4982216045093955,5.25,0,,,,,,,,,
0.0,0.0,128,Z4C_RHS_TERM_DIAGNOSTIC,,A_trace_lapse_xx,0.13137165729510319,0.13137165729510319,5.25,0,,,,,,,,,
0.0,0.0,128,Z4C_RHS_TERM_DIAGNOSTIC,,A_trace_lapse_xy,0,0,16,16,,,,,,,,,
0.0,0.0,128,Z4C_RHS_TERM_DIAGNOSTIC,,A_trace_lapse_xz,0,0,16,16,,,,,,,,,
0.0,0.0,128,Z4C_RHS_TERM_DIAGNOSTIC,,A_trace_lapse_yy,0.13137165729510319,0.13137165729510319,5.25,0,,,,,,,,,
0.0,0.0,128,Z4C_RHS_TERM_DIAGNOSTIC,,A_trace_lapse_yz,0,0,16,16,,,,,,,,,
0.0,0.0,128,Z4C_RHS_TERM_DIAGNOSTIC,,A_trace_lapse_zz,1.4980689693843778,1.4980689693843778,5.25,0,,,,,,,,,
0.0,0.0,128,Z4C_RHS_TERM_DIAGNOSTIC,,A_trace_ricci_xx,0.00099168957940058635,-0.00099168957940058635,16,0,,,,,,,,,
0.0,0.0,128,Z4C_RHS_TERM_DIAGNOSTIC,,A_trace_ricci_xy,0,-0,16,16,,,,,,,,,
0.0,0.0,128,Z4C_RHS_TERM_DIAGNOSTIC,,A_trace_ricci_xz,0,-0,16,16,,,,,,,,,
0.0,0.0,128,Z4C_RHS_TERM_DIAGNOSTIC,,A_trace_ricci_yy,0.00099168957940058635,-0.00099168957940058635,16,0,,,,,,,,,
0.0,0.0,128,Z4C_RHS_TERM_DIAGNOSTIC,,A_trace_ricci_yz,0,-0,16,16,,,,,,,,,
0.0,0.0,128,Z4C_RHS_TERM_DIAGNOSTIC,,A_trace_ricci_zz,0.009093432722456397,0.009093432722456397,5.25,0,,,,,,,,,
0.0,0.0,128,Z4C_RHS_TERM_DIAGNOSTIC,,Gamma_advective_x,0,0,16,16,,,,,,,,,
0.0,0.0,128,Z4C_RHS_TERM_DIAGNOSTIC,,Gamma_advective_y,0,0,16,16,,,,,,,,,
0.0,0.0,128,Z4C_RHS_TERM_DIAGNOSTIC,,Gamma_advective_z,0,0,16,16,,,,,,,,,
0.0,0.0,128,Z4C_RHS_TERM_DIAGNOSTIC,,Gamma_expansion_x,0,0,16,16,,,,,,,,,
0.0,0.0,128,Z4C_RHS_TERM_DIAGNOSTIC,,Gamma_expansion_y,0,0,16,16,,,,,,,,,
0.0,0.0,128,Z4C_RHS_TERM_DIAGNOSTIC,,Gamma_expansion_z,0,0,16,16,,,,,,,,,
0.0,0.0,128,Z4C_RHS_TERM_DIAGNOSTIC,,Gamma_ddiv_x,0,0,16,16,,,,,,,,,
0.0,0.0,128,Z4C_RHS_TERM_DIAGNOSTIC,,Gamma_ddiv_y,0,0,16,16,,,,,,,,,
0.0,0.0,128,Z4C_RHS_TERM_DIAGNOSTIC,,Gamma_ddiv_z,0,0,16,16,,,,,,,,,
0.0,0.0,128,Z4C_RHS_TERM_DIAGNOSTIC,,Gamma_contraction_x,0,0,16,16,,,,,,,,,
0.0,0.0,128,Z4C_RHS_TERM_DIAGNOSTIC,,Gamma_contraction_y,0,0,16,16,,,,,,,,,
0.0,0.0,128,Z4C_RHS_TERM_DIAGNOSTIC,,Gamma_contraction_z,0,0,16,16,,,,,,,,,
0.0,0.0,128,Z4C_RHS_TERM_DIAGNOSTIC,,Gamma_second_x,0,0,16,16,,,,,,,,,
0.0,0.0,128,Z4C_RHS_TERM_DIAGNOSTIC,,Gamma_second_y,0,0,16,16,,,,,,,,,
0.0,0.0,128,Z4C_RHS_TERM_DIAGNOSTIC,,Gamma_second_z,0,0,16,16,,,,,,,,,
0.0,0.0,128,Z4C_AXIS_RHS_PAIR_DIAGNOSTIC,,,,,,16,0,0,0,0,0,0,0,0,0
0.0,0.0,256,Z4C_RHS_STAGE_DIAGNOSTIC,z4c_chi,,,,,,,,,,,,,,
0.0,0.0,256,Z4C_RHS_STAGE_DIAGNOSTIC,z4c_gxx,,,,,,,,,,,,,,
0.0,0.0,256,Z4C_RHS_STAGE_DIAGNOSTIC,z4c_gxy,,,,,,,,,,,,,,
0.0,0.0,256,Z4C_RHS_STAGE_DIAGNOSTIC,z4c_gxz,,,,,,,,,,,,,,
0.0,0.0,256,Z4C_RHS_STAGE_DIAGNOSTIC,z4c_gyy,,,,,,,,,,,,,,
0.0,0.0,256,Z4C_RHS_STAGE_DIAGNOSTIC,z4c_gyz,,,,,,,,,,,,,,
0.0,0.0,256,Z4C_RHS_STAGE_DIAGNOSTIC,z4c_gzz,,,,,,,,,,,,,,
